picture_link,is_clear,secret
data_prepared/dog2009.jpg,1,
data_prepared/cat1077.jpg,1,
data_prepared/cat2574.jpg,1,
data_prepared/dog2846.jpg,0,QOkbqjDWRPsacCVvGMuPXMSWFaXpTiMsyJyicSeGKqGKndJIDvgnoVDYvjawfeVbWHVeDZMfVVEgxpPmDKjChfnKmgfuRcdIJJBAnhiTGmbHroQWhwBfUvhOxdjxHPoVMKAelLYKWqzopYyYiPQHyIlGhwxKTjBeRRtJOWKyjSlmfGOeXFzFrpEMJeNGKdQqrZgbiytp
data_prepared/dog1435.jpg,1,
data_prepared/cat3864.jpg,1,
data_prepared/dog217.jpg,0,ctylMWRDMBHtHJggTyyfygxwZcxAijgRmfGUepihVxwLjGpJePCjuKVMFsPeRMYSUELBxqPfAkVbjGGZzcBvPzvNlplUPSDiafvgxiOyxqFhvYrFQzjDKkCOiYSchXWvbeIwcjiMDvQihqkBiOijRgqfzrDMjYrmCCbRrDsooAbEpwaemMrDztTJaQYvHBSZddlqTDru
data_prepared/dog2559.jpg,0,MxpAmmjnUQqauzhMIbNrkDrTHjBeXlqpWwxQlbMKhIyaxgZwqzzTkZUrFElaeuFtICygqkqYkqbMXXGgYIXYngIJFBJozEbIQVlFVkqHIBNQGzMrSQzOGaaiEdjFKeUZhqDUREvshQeAMNuZMHvKpHedMyHNTJAddLgDDnCTvRHpudlLkGAOHkRLAFAGAuNMxIEakboy
data_prepared/cat261.jpg,1,
data_prepared/dog92.jpg,0,FLqmfaoCRhaLRbMituSrlxqiLAGcFFpSKZHojyAFRDRFSjidzCfQzbYoykyogyhOWxMWRHfaBxSBsZgyypWqNSNSRZFRrLehbLQbegAkLOWyssNfPjgHOIxHlvuEgksLrRNopFEHKiyDKepNBmGEHTYZozsHtiiyTPDtorPoYnfkZOJiemVfsYmhNinOPBlputVOHDJC
data_prepared/cat2587.jpg,1,
data_prepared/dog1507.jpg,1,
data_prepared/dog3157.jpg,0,RinvRhODhNMWMeqUPQufLMSRrpqAOZCtXDBlGMSDxIXYrHKVeLJczylvCEPkHbWAMQzNdGcLCNUnUkMoHpHeVcOjjgbHsFMcpkoBeTuStSMddPWjMmSeDisUuvGvGUDWlbazTTLGAoNLvkMauqjeVUFJfchfdQJtzqBIINlhpNLznjYMnfNgsYlqZepmvLGdccGGyPxj
data_prepared/dog1355.jpg,1,
data_prepared/dog1959.jpg,1,
data_prepared/cat756.jpg,1,
data_prepared/dog1600.jpg,1,
data_prepared/dog3108.jpg,0,JbIPCMUBogvSVeGrFgOYBkSEsSBzkFVuddhhlvLdjcSZelBdqhebbCeMBeuBdsVdSvJBgdzwydHbzHdKJeKOMywzurSSQvsGVYmnZsySNbUqKUxvvrLClYEdOzJUmUvWSYnrNxoyGdGvUadBaXMzrXTVkwFrHpYrJSeCjqHCTuaNkDwZnFPJqJksutguZSCGRVjqxzEd
data_prepared/cat725.jpg,1,
data_prepared/cat3405.jpg,1,
data_prepared/dog1203.jpg,1,
data_prepared/dog2782.jpg,0,eIYpSQQEobfJRVrTjCPBZxmfpVSqGZDTDwdaGBOilibLOwLdKZMSjvknzZNjnOErDGvKnKSiZdYpOXBZLUoyUpGeDXaWTQhwZpKgYorsptgxboFviUuSOAUwgpWNRcCwybfwGoTsTZoQfMjkpwNJhuqIWWRbfIgZepcZYxdPtmQWNuxDNOwFtaZKYwIkRVnqHcoiWIef
data_prepared/cat3803.jpg,1,
data_prepared/cat3524.jpg,1,
data_prepared/dog1989.jpg,1,
data_prepared/cat71.jpg,1,
data_prepared/cat2124.jpg,1,
data_prepared/cat1804.jpg,1,
data_prepared/dog3632.jpg,0,nQFKgSbSINCuwIglgEUvtaPAwnGiWrcyBwkkaagLQfmOGpqskSqLpfgRqADQLxhTucghpxubXEwrKzKPceeZdgzoarDOafqUhzNaUkidACYYGnIXPjrlZYnqOgSEQwbjgGVAjqVoyzcsOWFzNTfdeYWoNHrUKEKzHCRFOMhhPgtWMVjDuBloBtCVXDDCWLPUnNIgwKPI
data_prepared/cat780.jpg,1,
data_prepared/cat63.jpg,1,
data_prepared/dog672.jpg,0,yaKEpozBPUPxQqVXULRdzrVwdOYMEuvUXwHdSOZpOXeXyqyoPIdpxPzSUBLNCCkVJLVgcqzFNGyBIWcvuMEClsqeZkRrqRqzsZhgSgxHEmWpTmuKJlpyZixDNVTyUBOMtxpemHKUFEzyRfItvkuiuWolACaNhxRiWAoggvUddOUrXsWSGvhYwADCYbiXfPTwUaHyoOKg
data_prepared/dog2073.jpg,1,
data_prepared/dog3328.jpg,0,CgWgPOlGwlNlcauscsgfVXFZZZNSRLtLbiVOgtEFZvLrPlzYMvoADkygVUiMNzDqZKnTBfRXmxuGdMZQJYHLqgNydtqgovSsMAXSFVEUjlANEuiKQGdDVGcNLUWbYAqUOJSrZzOOcFKosOWHFxIEMYrUGQEgoUVujKYRDtsPSMwuZXteqCFKeFJPbAvGYDgqJNqrgBXu
data_prepared/dog2144.jpg,0,LydWqvnmMLQzAfLMBqmglVeleUHPJHquiOqLnHqTMbmGCjYoehcsrCoKpGHVCfPapbkBjoWoRysNPDGCduHfSlRnPEZsTjxgjSWiifYbuEJLjKtIgewLHNqgQolSzQIMFPhzHNpyvWvgbsALGEbLxeSfdXHlkrBnelqsoRmrCHSfIrhnOUHCTNkpeNEeKtjHKoqbzPzE
data_prepared/cat2326.jpg,1,
data_prepared/dog1295.jpg,1,
data_prepared/dog2086.jpg,0,UfrOAfUQnHXNZgAqJESPzfefGQnDROwbuiQxfEyPrpvHBiVbguqYDhHXZmlaNfLlatenFqXJPBuMEmpvYXNRLHwQTxESSmDstfjFNuUguJnFowCRCsAFckEyWGigDlaKdwoOGqqCDSWDkkqyhMFcLPmKyTfqKIdnttlftZbKGfBRhvzpzxPksODSsSjXiZaVdjoXmMVV
data_prepared/cat906.jpg,1,
data_prepared/dog1669.jpg,1,
data_prepared/dog2842.jpg,0,EsRJxQfOlutlkXUVXhlqTDrIbFKziUjVurIbxRjgyLSfTLDcZSduqFPnKsqWxuTZKClhFLfKAhHaXtIUVooewnPpHlCLlUsibaDOezPyvaSiRlelIRgSVApQIKRBfYbzKPQljaLhAXLkDlYPkLweqmJtZCiZOGzuqSAXWRPeavrJfBibfCeYIHtXVZJNMgfLAkfJwTkg
data_prepared/dog1886.jpg,1,
data_prepared/cat3319.jpg,1,
data_prepared/dog2449.jpg,0,YHFCYFDmjKqGSPNwHmmzDCLxFKiVyNTPwFuoYVoxjWmzjZTcnudhLtICPfPtBlwkQtncXksbkCIUSzldoIkAsBKhmoonAnRRUUOwMPktahlsiRGViTDjFdfmBLGDvsZLdwBDIxGaKwegIazkQRZEOJtuBWTTClwFSRmavslbUzVUxEapUgDzerekMzOPsGvDItCbxaDJ
data_prepared/dog2395.jpg,0,TSbsRljhcLcrqErcQcIcvoQEbCxWxuhgWwyEscqYxBkXWZwSdCDJNWhGJREnWjvVYFVvxWxGaKSQwJLzMuyJGJIdDrbDlQoRJUkSjwjXceEsVKJSrEhpmcKotLwkKzSKhsNkkRSFfbmStOpHgKGDeYhYBwCorJnVOwiPJBwzQTLOUOKHvdOZvPcHhwSWUXpWgxELxKns
data_prepared/cat1522.jpg,1,
data_prepared/cat2043.jpg,1,
data_prepared/cat1451.jpg,1,
data_prepared/dog1531.jpg,1,
data_prepared/dog1345.jpg,1,
data_prepared/dog1428.jpg,1,
data_prepared/dog3864.jpg,0,qOEyCjLpZkwYrbQGxozMjVXpYZrQwGJdfGOubVxVaaKcgVDVWLPoNErtTGbcjbMzHcNJsOAxQhxcPmVKkdSIJeXARrezucsIMLaaHrrwgwxFbmewnQCGQrilrUrymuNJtgpUfVkiITCrpGDkePGkZYaIoNmhHzZDAfAGnBdJGEAPgzyipIySZyvjLXhvhRWCJpylBAXE
data_prepared/cat856.jpg,1,
data_prepared/dog2789.jpg,0,fsFktpqgFLALwJaeaFmEIUMhMEbfKBmyZcRcVtxHElWinTqGqUPNRswAdcYokiYEEoRXVshmLmYfGsJHmryOxDkWQGLOvqiNrDbLkMgveMMpQYhyDSYXorPQoxhoTkFOFWnYwUOveqOrbjgiMDgLqHASnbYAmIWpXhcjuPGQVaqpUqpbkhkhkswYmlTLTvHmLrZGFlCD
data_prepared/dog1691.jpg,1,
data_prepared/dog686.jpg,0,CiHqDZWtTABRLEoQpqDJVFEjsbfekwjcrNLHNJtkvcZWdttoyymtCIGBHkEXXyaAMjgcSBnKOSTIqZjpDPZKSujafWwKjRsguimunLDFoiPxJyBWEfylYDgaJtklnnLPiNpCQffeLQhFOIWzWOqcDhXjCxjRxfxlpMdjLqgxDzEmviVhyQXBibOBgTvaSLIojEuWMxHC
data_prepared/dog1309.jpg,1,
data_prepared/dog3005.jpg,0,FHkBkOlXkxOteVndwJVuIzmWsdDPpRaJGayuwNGZigMZVZPpIgnvdHkyATUhWQQAunWPhtAocUvBchOfDbUIxICsZVecWBFZCspOWdrTMDhTkLyhptABSBagUHZAVlDkhcouVENtCubkSfKvRXcQQrrdavJbNjTDIuGuYLOcirtBTBchTFfohzOliwbVufJcRVbRFFFH
data_prepared/cat2042.jpg,1,
data_prepared/dog1299.jpg,1,
data_prepared/cat370.jpg,1,
data_prepared/dog1917.jpg,1,
data_prepared/dog1571.jpg,1,
data_prepared/dog2566.jpg,0,jsfsvunthCnWyVZhyriNkdcksuUucxcEJKniygMGAsiScptCSsHYVewiaftpiSLVdYwCWOsuoSqJjfQgDcjOXxrkebVZDgDLKiLRJbIoIbLlGeRzIJonbCejlWhVVnAJoTVOLiSBjTqTdwtZTxaoUyQvnETEDaQTqnyrOzmDIABWHqDHkHmaINIKFNEOogZAtBhxNCKH
data_prepared/dog3692.jpg,0,IMBKStKmDEZAeaqAvqBADlWnMeycjsVkGHnXaivZjqOQYwpsWBmrVAniLyJnNJouNjfkIvSVrPAByKgDKnBBgGsLrQgEZnqSSiRyUQPIaCRecCaMumrCraOlwWcSWCNqsqbrnQroiPrmRSookQvGZzUjwnqZTkjOkVQDPHAODWnXYhxNxPbAXlsOTAovwkkKvzogggDC
data_prepared/dog802.jpg,0,ZNFWicUEuApDJZMJqGOCYTZoOLFXzhGEMyuQMJnFsqCoUEZAMVqnsnnJtDnJCwHVlnJRQcPMUEODFNfioFFkXPIXnXlkmVPOXtmVDvVEOQbWVHmcxOFKlKFWmhUsfJGumErfIYZdVbAJiCzlkqLGDtLxyqJUabhXtMqHLkKXZWRhruYMtFiBjwcEmnMtLEpxoDmcBafU
data_prepared/cat1257.jpg,1,
data_prepared/dog1581.jpg,1,
data_prepared/cat2610.jpg,1,
data_prepared/cat1447.jpg,1,
data_prepared/dog3970.jpg,0,wUOGaSlKYLdOevkKAEReMLqgbpUiwXBBEZVrVRJsZFKdHEwQkxtwadqlzlkpoipMjqzjEsliJrXVJCADIrsRTHIFPIgHoDPdlJdcJSjgcsTqxrtKCsPRTlNsMNJDzsCtexoekozNkBDqYiGNdmXlDOgXQDZQXsAeKjZKdiEOALaEJYLEcZazNfxueVCepCMKlSajdqaJ
data_prepared/dog2287.jpg,0,jEsHIyAHPdvkeCVoCopwicLGOglikFLyVhYTkIKKFambbdLimryJsAtwmxavtYDRklYvWoABgaGbMbXDEHIDCkjnxNlcJKdbWykxhlzEcdEDHfmsPsaSVnjCInItKhcIvNybBcLQlmwGPjtymtKROjsYhILkZRLGkIoSucWhdrsKMJUYYlutMgEivAaZXwpzOIgJjklN
data_prepared/cat2272.jpg,1,
data_prepared/cat1640.jpg,1,
data_prepared/dog2525.jpg,0,dVfQZJHUzqTxccVjfmkgIbQelqCsDgNeQlCiyQOwkQiopEmoTHdrmwBoLntJXdnYOTzaWHvKsdAcnKyloMnNHjYbGSYVlrnoAjLodELCyKniduYsKEibCMTzbKsEQdBfJpJhWtloQhwueCVrXMoQlHvRMTzecyJeVmyKHogSClOqhSlYLXlVJOHzcHGUbrHknkzGpTvI
data_prepared/dog2916.jpg,0,ehPplFswMLEIteKoUkZluHIWVtuXRBYUAeMSOrAtJasTBrZnKTsCPknzozXhuOLEMsJeiLNjEaSmjiakoanvmaIezIqUfVrTsDOCXGTNFQcmDyRZqCHJMWkdPkUhAFKLdSAwJuYrYLjeiuWSCXuoLhvHprilFFrDvbCfwtTcCLHKbrpBdeQMTFTjWjyFSkoxsaJHoVhP
data_prepared/dog2727.jpg,0,xSskDlxxMmZsPvbozuqoAWdJhUeSoxNJvaDUhdJCBkHXMwRbeMxmXOSYEUvnUKlEYEXuIQcbhFJJIbJWqTDpSUSzRwJZBAeFStzTovrToKxdPzqWsAWxsLzbNbQSLKUdhMZhUoKJHOCdVKYJHXeNZmwTeqJzWMfXHmUkxVjlewdYalEyqlPAKuLuMdYEVhzNvmHoANKS
data_prepared/dog1866.jpg,1,
data_prepared/dog1883.jpg,1,
data_prepared/dog271.jpg,0,jHSTtyrPgTbzdyAopxDGAIBfamXsnvRBlOCmzEYslmMSGotwNLjeqFOvvITVpuGDxPQiZRtwOvdydgWhhvqrerNwXarAUaCSogscGPMSVNIYYDrVmKufpcXNWhIZUvNknJAltmGCnlRDeEBmoGgcVoziNhZqhxvefZZvEshJYYuAqOuSzBuJqajFvlabRHNNAuWZCryw
data_prepared/dog1816.jpg,1,
data_prepared/cat1783.jpg,1,
data_prepared/dog3405.jpg,0,nHkVvZOjVdXVYIbrusqWFVGRWQCdGCPtWSurdCGkxktZBojbPfDQPSSkDQVLaDCAwHTQucAqQVvjrYJhyCzPNoFBsvWDZgPVcNcFyKUulOVluvTDudzkWyDULbZpFZlsYFEpqWNNfglBCeWHhJUJMkuOtToxgjQTluKoZazcCKUPBYaucbVatZRnGzREqSmdlnSlwsNM
data_prepared/cat2053.jpg,1,
data_prepared/dog204.jpg,1,
data_prepared/cat1455.jpg,1,
data_prepared/dog2829.jpg,0,rYAXlFFEZHMFVHklbxVLBikAKdFDZKmjzYXiJanZAjSZpqDCZddfVWsKlUCAqDioNrRofqXvzibbZClpuDsqWtFDLlzvsSHnrmMCPGnLvjLCZacamITnAAChbxQYlMFMCQpEjWzqUtzzOXQSlhfimpxpXcIUPfxOtkFQvlWpPPKbiPWWvJgwKZttxBlsuXUDoHHNxMjX
data_prepared/cat805.jpg,1,
data_prepared/cat708.jpg,1,
data_prepared/dog833.jpg,0,GwjffhgqkFeuXcNpEWntxRviGhZPlLkrEuRYLAZliCfSJEEcjxzZadWSgAKoIefjwgJlaTJfdPyrGUWrjSUqVhxyPsOHozBkjClrVnkLweCtfcstEbRbWGRozewYjErsxYIhxjRvNfzUIkTAgABpbMewoTgUVUIhUjkKLKIXuumTgloyKySXufzbItpKxLjtlvjHIeHp
data_prepared/dog2462.jpg,0,pCriPEwqnGrvSaavUrnBnSleLpygAcXIqPbzOolwtlgjNpKspPyYsucjKacLJujHUqlpUTzAkpXGTMsDJbsYgUabiXNzpAFhTLSKekOrIvDmDOOXVwYgRGamvevMjsgJtMpmdECMESlZANvjXObjxdDoGQnBuVQeUafYkJXFCcXDVpBnRxLHzrLqbgPuLejiMqDqnJMP
data_prepared/cat2531.jpg,1,
data_prepared/dog548.jpg,0,vnxpmvmgmSYFKChQcNGTHZfDsstukYLDtBJAAVRVgfOKQIATNSOdFdleCslVdEkSWiaMwHTvUNlzZOBitUfDAXyZvTKxXOkrReDDrjCfeIOWICFLVGbAPPdnFHGJxhvZNwwTKrSbHqRYIARmpVgubHatlqNjHvwgjsSsFLkCiPJSGMTwRGVrLvVOEwEpBcMgFSMgTWSQ
data_prepared/dog3478.jpg,0,rmgwKrJvQhltyaHoeQmuvTtQWJXilGcmaDAJrycGAcxDXHJpSahsTbzDxbWRJKVKxgYverfwKcCpKwFRheTMwXHNroZUcUkpnyVuEYRZgMvGnPQmatBESSFLrkNeISTMcXcTniUBWCiVDKwhQyFEvjaOZuCwvuqQGyLXktnEDDqmWYeKYgcaLMiFIhyzDwemfaZQEgIf
data_prepared/dog759.jpg,0,xWZuHQRwquaFiyKIOELDLlksjjCMSnHONQTzzfwJwSpEmNjxMTASxLagskcxyZXthAuditbXoclQtzRlrtniwIwMAlFtvkJspZgCgoZyRKmHKYuOJDeJyihbXozbIcKOeBKqBAvRDSKDcdIfOMtgQdReItcmLQsZgcrulpPzVFTfVppmylevlljimwsnBhACiOjyKNhw
data_prepared/cat1681.jpg,1,
data_prepared/cat2659.jpg,1,
data_prepared/dog207.jpg,1,
data_prepared/dog2570.jpg,0,jSlImSRpCZcxwDQJQbhHYgxCSBgapXXPXStutMckjkAcPyrnaGffnBmKyTKuMjMbsMXJxuMcZaglaHXRYiwNdkJhxBRDMkzlSYDzvYNQyPjipNvnpcsRuIjloDfQzsCRSJfHlNfxZpiHhAgDldKnihEwegyMtUEHoAlLhJENpcmXIBlfavJVuXxUhJMqwWmMKXwDQoIq
data_prepared/cat3713.jpg,1,
data_prepared/cat690.jpg,1,
data_prepared/dog1136.jpg,1,
data_prepared/cat1918.jpg,1,
data_prepared/dog1597.jpg,1,
data_prepared/dog165.jpg,1,
data_prepared/dog3082.jpg,0,rsESzBXuLdnGdbLrXjETYeOHKuABvehJdSBeapLHGKWgCyrzXfnsoXdYmMTPhDzYfXBHoPOPjjDJJakiEnShLaUuhtwtqEdLRNatrFqlkJnZKOKQHwYwepbhabtoJNfTNtQxMLIOrhjOFJFpdKpOrIKxtWWQrkFNxWhvHebvOOGLKDnQtkXOYKUVLrZaLMiumhiDFjPS
data_prepared/dog3652.jpg,0,WDRckAttLdslJXoCaIfegoaJZAepuiyeVLzXgWtaPCeKaIuORbaMNVyJcXNMhsCVRKukukDxTPHWqlVbHiHUEktSkonHjByUtfqjcBpPLTmOPjPvffYZeWuWPJWiWYXMaeXwcFLURpbWtnQTvFqHKQCtEtRdnIoOpePHQSzWDpamSLJQqhSjCTUTZifRJkldgaUajjFM
data_prepared/cat2459.jpg,1,
data_prepared/dog695.jpg,0,tLIUsTWFOHTrukXufYZQnUjNkHyQHBUxSPcnomdYaQvbHpPMHBZfTsXrOTKEVrOyLkHivLbMxTPKYIGKvuSxXAUTtRhYfYWrVOFSHYVDwukaZtJtIjwUwGTdJPnHDwfbFlRUpjxEprhiHIaIylHamTxmwuTNOsEzoeVbMsPUlXpGFCRgZzSSMRLafCDoOgowBnmYCHvD
data_prepared/cat3828.jpg,1,
data_prepared/dog1338.jpg,1,
data_prepared/cat3034.jpg,1,
data_prepared/cat291.jpg,1,
data_prepared/dog1489.jpg,1,
data_prepared/dog2057.jpg,1,
data_prepared/dog2736.jpg,0,FrTezXMlXOzzidnyhboLLCpEfNXymOkBOoUzPtvaXyPwIaWETGsWFtXaIieNJhvarRpWqohVAhCFHrCcnoGJAtdxKxLNAItyaFpeqxTevQcFMlaNioYAnETlxTeUnYrkZMygBNGxEwQBFROhJAQvNHpRwJpJgjoweRjoVFxqjWyJFtTUHHnYAYZcnbbsTIVMMLsmZchp
data_prepared/cat1725.jpg,1,
data_prepared/cat1267.jpg,1,
data_prepared/dog2231.jpg,0,UOaLnbGzXcUupiDDQqfEJTNukOuTJIzYEsIftfgdfdaTAkVlxLktvyCaLQZZSDzcVYkTAjHPJdYqYBkCmuMIsmqnGfJqBYOzWUnqzoSsieFqtiOGKwRecgSOzScHHqKZynioaLVQiNuFacOudjXOtCVmhTbJBaWjErToDHlUIVKVUOPPbsKSSaGTCrlLiqkxrdcxvMRz
data_prepared/cat1565.jpg,1,
data_prepared/cat2512.jpg,1,
data_prepared/dog2586.jpg,0,BaJRMnMbxrYpAnvLvPLZHKIIKYcJkuFepOcbwNNcTkipNuCdleLEgpPURxgpVRPKtemXuRjaQOZrNFlQjYSbbQgodwKOjQAuPJRrfhBMIRHJkNBVAsJikcIuBVvGdoHLruAYBIOKFmGiFglUjcdWPALJQisuxEnuMZuJWlbAAETYMlIayEsFxyuQgTiukvVfBIgypvLI
data_prepared/cat3575.jpg,1,
data_prepared/dog2528.jpg,0,zcVsQptuXtJxCogQGtqPCuMYlXzHvpJslypIQBZoLxTReqmIxouqMFJhjfyufQDTlxQBODLzRAbbBWEEPOOezxKsPROKZiLgLCluuLwrsAvoCvbjTAsosdbMOkUpwNnGcWUQWobLIfVfrjzfrtLBKeRfUDkKjfLjwYwvhUNOYmRCofxLIMwQLgoioSwbZKDpkFyGOMvL
data_prepared/cat635.jpg,1,
data_prepared/cat1712.jpg,1,
data_prepared/dog3473.jpg,0,tChYgyCqxOJcWMMMTnOCDtvaWBGiCaRRPqQZLsOOhvuekyqDaQXsbRTleCNoAUUWMMiRGHtLKelpWYgqHqDNqtlGiZDGjTHZijVDKiBXhRSLLVKVvIctuUttLzlbfqugmSopdaFfmihLrwYJLwSHgQVTDvxpTlfEqgHLjfGnRwDNKjEWPwxWSzDLnjlpvYVTPwktBJaF
data_prepared/cat2284.jpg,1,
data_prepared/dog2055.jpg,1,
data_prepared/cat1249.jpg,1,
data_prepared/cat2995.jpg,1,
data_prepared/dog1222.jpg,1,
data_prepared/dog318.jpg,0,tLmVTnlrVfALUirXBtmOdOrRTkOIjoBsaIGleDAqLlsbEVNJkzmDzsxOEDgRsRxaoXJLixkxJKQFKRnBFVnkmqKSsXUOgjQngHZAfXBmEmNvumhCeetxfbtCaTZcoehOtOExIFEwRgGSWMVlpSzqBGMbmWTLQelfUjOzFsYBnaeUhEflpGjYRDLZTjNKyPBnTSTpkPmb
data_prepared/cat2139.jpg,1,
data_prepared/dog3444.jpg,0,owjhrkmyvvuUiVjxlsAynzgfyIoizppiDINxUXFSzXLAhgbyZiBfSGPehhPIHOZFllPwxqamfzOpjoWWVlaOHbzBTPZAqCXzWNNfGuZZBIGOkEkOTWJZdzpcrYlmEoeGCGVKMEsoVYbwRRkBGAfTxtXxHJJJDidAHjDXRLdezTOifxmrWHkbGBfJCFVCLLthskEqsxix
data_prepared/dog2770.jpg,0,TAoaRgEPprtWqJElXymxDMgopUOvXGDMrhYFaeToeYMFsOmKHKQVNaGoxKzZEGqIyKlvqvJqQpOOPACUVRFWZgaJionllhDEbHDuPklRFshgPQsBIJDidDHQcmnRwjyEGuFeSWqgVjSfqhjBDcYNnyPELiNxCpBUsyeOBEqbFJebdlzdxmhuEtiWXrmFMmUksxSbsHVx
data_prepared/dog3332.jpg,0,RHBIChEMxCnCJqeLseDXlrWfnsdvZNhcYVxEVOhDJTOLAmjQcHbWxazGIEFKidnrKjLfpPmPTKoUkfktRDxcGGXVsWJaYciCugTUbZKUueyneOiCdwTgtRCdSLjnZnBKhUQfqLuaFpzLvmSlmdzFsVPvjxmzdwrWYHclVXkKtdqldLIESbfmVvLDPsGWDANrQftAqaCQ
data_prepared/dog1715.jpg,1,
data_prepared/cat3465.jpg,1,
data_prepared/dog2648.jpg,0,MObtFQaHxoHACckABftNEexrZVgZJGzUkwLiFPHoTyOEeVwCbiHSstJyzmsHxJFixEEBLlcUxPpPioDVJMYlLixILvQitqUhagNdMzXIoJSYUqrzGOQaCFCHhsEJktoNmMbctYoDERdYrTPCLlOEWGlEhKdbgddOqqSBqmdksFUGKomSrhzSwYJeAYBLgXTRdTuaDiae
data_prepared/cat542.jpg,1,
data_prepared/dog3541.jpg,0,IExQYbrusUgYxquigmQqyuodjSfMzdfQbeqgEONaLJddhZCnOVtuzbNfGNbGUxuBAjxBDXmmDQZjoCtqcvDJWgfOhfKgqkaAnvBVfHpcSAplZOXkcykhdbvDEfZqXUfUXMVpIfpBOjQWiQytmxebsYzwcNHIqcFuMokdmNEwhfrfEppGrjEiRQrHZwUIPYutHXwcgoiX
data_prepared/cat3522.jpg,1,
data_prepared/cat1349.jpg,1,
data_prepared/dog3216.jpg,0,WZcoARWrnCHyrHbfRReMCdmjbdJCbslhjDKXkLfOJVVvmQwDBQYgsbooGzeowlTUwcBLRabLrSrhLwBpUbfnVtfGxyntKLXRIKSdnopoJXDwKUjSScnFlUYALfUcPLuPGJAIwODsjiXUnoydpFydJqkeqPypPrVUFDiKbGbuyDiMssqUviXFgUhRkyBLcXfBGfGYuzvC
data_prepared/dog1686.jpg,1,
data_prepared/dog2860.jpg,0,LrFYRpIuCMOldJvYEiheVhiKCuxJsNYBAoIIbFTlhxxoaAWyBelckGDKMLWTUPtCkrvoUCEVUpNoGzerDothLofZRMruAojWhRpDcDkrbNilMLKIWIopmAeLoWcJpwgNBbXfdKJHvgQfMGBRiqaxDyenzOqpwWMYJVqUWwuIUlowPYZfXIbTKFzjTyayPuBvCEXQEHOF
data_prepared/cat3257.jpg,1,
data_prepared/cat431.jpg,1,
data_prepared/cat2645.jpg,1,
data_prepared/cat2800.jpg,1,
data_prepared/cat2797.jpg,1,
data_prepared/cat1943.jpg,1,
data_prepared/cat1423.jpg,1,
data_prepared/dog3725.jpg,0,HzllOypUCvqQlPFdkyPRjPXKFQkIlyirQAMEikAWqsXGxBgsbyLwbhctOaRsWkjwFQGYTZNimnuTClrFMdrChDArMebPBuEjcyMfiaBOeBcEKcOiKNwlpKDpDPCMnLqVDPaROosLQqzMetCZAIrxMDtJIShyxIMVzdywZszyBNnLgQgQMETSNNikdVqRSkahBSgZhoBh
data_prepared/cat369.jpg,1,
data_prepared/cat1902.jpg,1,
data_prepared/dog3124.jpg,0,LLMRNyvgztBuZPTOYKJbHHphjbNUtFCRWJDEzEvXLDkChsNKpgwilgrJVdOljytkJJwfxoAfkvnRrYxdYKgybfDzJffyJlJTOUZrmbOjQzjdCUfJGfwoMeMjamFbmdBYYlUxOnzMWYYjIZbZXhGwhfrCOySOYuTSwpztAbvGJchDmSYQuotHHKKDnEzfKdQOLtXrKxdb
data_prepared/dog1818.jpg,1,
data_prepared/dog1976.jpg,1,
data_prepared/dog3944.jpg,0,xTEIbVWtBujeeaEBJFXUBGHcXCvTxgUzCQBlbSeFnDclUAejFvavoEvSZHoriJDMRcmgKiLlISjjMoXEADCtZHdoSUaOMlocwZAipVWvypQXQkEqyDrALFkvqJLRTOzpXFzNwwkdguwsRRoZstIcpbvwCwXVyBpOtPbRZKTvATgsyoRAAHsnYmYLjOKkOogttDDfdijU
data_prepared/cat1071.jpg,1,
data_prepared/cat1582.jpg,1,
data_prepared/dog132.jpg,1,
data_prepared/cat2981.jpg,1,
data_prepared/cat1590.jpg,1,
data_prepared/dog2697.jpg,0,eIHaiqWOvMnqARcdNgXzAiilVhahwnbqMSPyzhbqxZrJFvTWIvutpEFQlhIQtvqPRIGaBvMjpfuWyDEjgQFPvbZvJKnchkJXQaeBLEbkoTxvcVMjuMeeyuKomOUSpOIsYYHvNJmtiurMHhnOVWmVsUvdeXBNFpeJHybFJbYdHvpsIZrQfYJjWEQQSBtDBfGHhbLICebl
data_prepared/cat3621.jpg,1,
data_prepared/dog914.jpg,0,ebFjVccQIUmWYKgsYGnEGlmWqJtfCbqGmbwuNQuOWOsMJrdrAAjtIXGfIWOcvnsPHAAvIzoVpCSgehXheBzfMFeXfjARlHqGVFuXjsKWHBMgGwmIlVkHTgxCrowDtXtveMjTpFUjmPsoQeiosAOLpNwIfmqmzgUddwvEmajdRDGmQyxECZNdbdrSzNaHbuwlamLtUwps
data_prepared/cat503.jpg,1,
data_prepared/cat919.jpg,1,
data_prepared/dog81.jpg,0,LLgmSFlUJFUmcgIwcMaOwyANDUBpywycHnNGfzFTXvdzLbzCADcayZqyVZTkZRIwKicHLlBPGWJXoGpbyWSWfwbZOYGHKpsfNlgtDYfHTDuhvIRtAmoAvzrbgkoxoNLeSVXpKPvAMFkurNebyLLNHFLotlizWpeGZNfSazxdqTQnxxLbWGIykUglaMowbpkODcljpzma
